id,name,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,weight_class,age,win_ratio,experience
d632d156c0549e07,Nissen Osterneck,Unknown,12,4,0,187.96,83.91,,Orthodox,1981-05-01,3.15,58,2.9,41,0.63,12,42,1.3,Light Heavyweight,44.0,0.75,16
b9664eae2ac75262,Eric Spicely,Zebrinha,12,6,0,185.42,83.91,185.42,Orthodox,1986-09-29,3.71,45,5.72,55,1.31,20,75,1.0,Light Heavyweight,39.0,0.6666666666666666,18
6859f67468ba8489,Kevin Randleman,The Monster,17,16,0,177.8,92.99,,Orthodox,1971-08-10,1.26,54,1.12,57,2.0,56,30,0.8,Light Heavyweight,54.0,0.5151515151515151,33
5fa2974cbd18e05c,John Castaneda,Sexi Mexi,21,8,0,167.64,61.23,180.34,Switch,1991-12-18,4.42,50,4.94,53,1.68,37,73,0.1,Featherweight,34.0,0.7241379310344828,29
e8c170a64dc920ac,Tulio Palhares,Unknown,2,16,0,,81.65,,Unknown,,0.0,0,0.0,0,0.0,0,0,0.0,Middleweight,,0.1111111111111111,18
710f0f8c5d5c9d41,Lucas Almeida,Unknown,15,4,0,180.34,65.77,180.34,Orthodox,1991-01-31,4.94,39,5.04,44,0.0,0,53,0.0,Featherweight,34.0,0.7894736842105263,19
a44020ea2e8cd026,JooSang Yoo,Zombie Jr.,9,0,0,170.18,65.77,180.34,Orthodox,1994-01-21,12.86,75,4.29,50,0.0,0,0,0.0,Featherweight,31.0,1.0,9
5f179af5fffeb9f6,Cortney Casey,Cast Iron,10,10,0,170.18,56.7,170.18,Orthodox,1987-05-05,4.29,39,4.0,55,0.39,31,39,0.5,Flyweight,38.0,0.5,20
49a74b9fb2e45fdf,Neil Seery,2Tap,16,13,0,162.56,56.7,162.56,Orthodox,1979-08-30,3.56,41,3.79,58,0.78,27,53,1.6,Flyweight,46.0,0.5517241379310345,29
cb52f9490c2dc069,Sean O'Connell,The Real OC,17,9,0,185.42,92.99,187.96,Orthodox,1983-09-02,5.46,48,6.77,45,0.0,0,30,0.5,Light Heavyweight,42.0,0.6538461538461539,26
d343df8ba11f4c4e,Nina Nunes,Unknown,11,7,0,165.1,56.7,162.56,Orthodox,1985-12-03,4.39,45,3.47,55,0.24,33,73,0.5,Flyweight,40.0,0.6111111111111112,18
12458872d6afae1b,Vernon White,Tiger,26,33,2,182.88,92.99,,Southpaw,1971-12-03,2.11,38,2.2,54,0.88,28,44,0.0,Light Heavyweight,54.0,0.4406779661016949,61
25f9a5f3e8a52618,Jhonata Diniz,Unknown,9,1,0,193.04,115.21,200.66,Orthodox,1991-06-23,4.58,56,3.71,59,0.0,0,78,0.0,Heavyweight,34.0,0.9,10
38b50fd1e1b5b656,Razak Al-Hassan,Unknown,13,5,0,187.96,92.99,,Orthodox,1982-05-14,3.27,39,3.14,60,0.65,14,57,0.0,Light Heavyweight,43.0,0.7222222222222222,18
fa37628269132d1a,Godofredo Pepey,Unknown,13,6,0,170.18,65.77,185.42,Orthodox,1987-07-02,2.32,38,3.23,47,0.37,7,35,1.5,Featherweight,38.0,0.6842105263157895,19
8fd808923cffff82,Andre Fili,Touchy,25,12,0,180.34,65.77,187.96,Orthodox,1990-06-25,3.87,37,4.23,51,2.22,45,71,0.2,Featherweight,35.0,0.6756756756756757,37
0597a4528ebd1307,Chris Price,The Exorcist,19,4,0,187.96,83.91,,Southpaw,1982-11-09,1.44,66,2.59,48,0.0,0,33,2.2,Light Heavyweight,43.0,0.8260869565217391,23
777dea713da2441d,Valmir Lazaro,Bidu,15,5,0,182.88,70.31,185.42,Orthodox,1985-08-15,4.87,37,4.09,61,1.33,40,96,0.0,Welterweight,40.0,0.75,20
901cddcbfa079097,Will Campuzano,Unknown,14,6,0,175.26,56.7,177.8,Orthodox,1986-05-27,2.43,31,3.82,57,0.88,45,48,0.2,Flyweight,39.0,0.7,20
5dfe71ade71f3a4b,Rosi Sexton,The Surgeon,13,5,0,160.02,61.23,,Orthodox,1977-07-16,3.31,39,7.42,41,0.75,10,80,0.0,Featherweight,48.0,0.7222222222222222,18
b0a6124751a56bc4,Jonathan Brookins,Unknown,16,10,0,182.88,65.77,187.96,Southpaw,1985-08-13,2.69,39,3.63,56,1.94,17,80,0.3,Featherweight,40.0,0.6153846153846154,26
5dd180c8b3196786,Gloria de Paula,Glorinha,6,5,0,165.1,52.16,170.18,Orthodox,1995-06-10,4.89,53,3.77,66,0.74,37,65,0.5,Flyweight,30.0,0.5454545454545454,11
879b8df81523d91b,Nick Penner,The Quiet Assassin,11,3,0,193.04,92.99,,Southpaw,1980-03-26,1.25,30,4.6,38,0.0,0,40,0.0,Light Heavyweight,45.0,0.7857142857142857,14
4e06913c91da5200,Krzysztof Jotko,Unknown,24,6,0,185.42,83.91,195.58,Southpaw,1989-08-19,2.98,42,2.23,57,1.33,39,82,0.1,Light Heavyweight,36.0,0.8,30
219a254e15d60135,Tim Hague,The Trashing Machine,21,13,0,193.04,117.93,193.04,Orthodox,1983-05-09,2.79,47,4.14,46,1.72,33,85,0.9,Heavyweight,42.0,0.6176470588235294,34
d58478ded5534695,Maiquel Falcao,Big Rig,37,10,0,180.34,83.91,,Orthodox,1981-03-08,1.67,55,0.53,86,1.0,100,71,3.0,Light Heavyweight,44.0,0.7872340425531915,47
8ddf9c51c5fdea75,Rousimar Palhares,Toquinho,19,8,0,172.72,77.11,180.34,Orthodox,1980-02-26,1.75,51,2.04,59,3.93,45,0,4.1,Middleweight,45.0,0.7037037037037037,27
80d8aed0ca9b00f3,Montana De La Rosa,Unknown,13,9,1,170.18,56.7,172.72,Orthodox,1995-02-14,2.9,37,3.39,45,1.85,33,68,0.8,Flyweight,30.0,0.5909090909090909,23
0f3a990526c5e706,Sean Sharaf,The Smoke,4,1,0,190.5,114.31,195.58,Orthodox,1993-07-11,7.31,44,9.79,44,2.07,12,0,0.0,Heavyweight,32.0,0.8,5
03c9994c5b8958ec,John Cholish,Unknown,8,3,0,180.34,70.31,187.96,Orthodox,1983-12-17,2.65,49,2.29,73,1.82,31,78,0.4,Welterweight,42.0,0.7272727272727273,11
eb04b9d31e938edb,Michelle Waterson-Gomez,The Karate Hottie,18,13,0,160.02,52.16,157.48,Orthodox,1986-01-06,3.42,46,4.25,48,1.39,33,69,0.6,Flyweight,39.0,0.5806451612903226,31
3c5005b66696d790,Anthony Ivy,Aquaman,8,4,0,187.96,83.91,187.96,Orthodox,1990-01-23,2.5,42,4.57,51,4.69,20,100,0.0,Light Heavyweight,35.0,0.6666666666666666,12
bd21a1e3d41c97ee,Ronny Markes,Unknown,17,5,0,185.42,83.91,190.5,Orthodox,1988-04-21,2.17,53,2.43,45,3.13,40,100,0.5,Light Heavyweight,37.0,0.7727272727272727,22
40ff198adda94b9f,Mark Eddiva,Unknown,6,3,0,172.72,65.77,172.72,Orthodox,1986-02-16,3.37,45,2.98,54,1.45,22,63,0.0,Featherweight,39.0,0.6666666666666666,9
0bc7e61d204f2137,Fabiano Scherner,Pegaleve,11,10,0,190.5,116.57,,Orthodox,1972-06-30,1.31,31,3.2,38,1.09,33,40,0.0,Heavyweight,53.0,0.5238095238095238,21
60c72f7459827881,Julio Paulino,The Dominican Demon,23,5,0,182.88,77.11,,Orthodox,1975-12-04,0.97,27,1.87,48,0.0,0,37,0.5,Middleweight,50.0,0.8214285714285714,28
92fa1401b7927da3,Jake Collier,The Prototype,13,10,0,190.5,104.33,198.12,Orthodox,1988-10-25,5.8,44,5.08,50,0.71,33,67,0.6,Heavyweight,37.0,0.5652173913043478,23
a474aade8eb3a8f0,SuYoung You,Yoo-Jitsu,15,3,0,167.64,61.23,165.1,Orthodox,1995-12-11,1.88,44,1.32,71,4.75,55,66,0.5,Featherweight,30.0,0.8333333333333334,18
1975c2272ba40e71,Nick Serra,The Mad Monkey,7,3,0,175.26,77.11,,Orthodox,1978-03-27,0.0,0,1.73,43,1.0,10,0,2.0,Middleweight,47.0,0.7,10
eb1723480fa2f96c,Caol Uno,Uno Shoten,33,19,5,170.18,70.31,177.8,Southpaw,1975-05-08,1.91,49,1.9,50,1.95,31,37,0.5,Welterweight,50.0,0.6346153846153846,57
d2bc285ead803db0,Louis Smolka,Da Last Samurai,17,9,0,175.26,61.23,172.72,Orthodox,1991-07-16,4.67,47,4.11,53,1.69,35,32,1.8,Featherweight,34.0,0.6538461538461539,26
8f0d576beba1cfcd,Matt Dwyer,Unknown,9,4,0,193.04,77.11,193.04,Orthodox,1989-12-17,2.57,34,3.24,54,0.44,10,60,0.0,Middleweight,36.0,0.6923076923076923,13
2a542ee8a8b83559,Tim Sylvia,The Maine-iac,31,10,0,203.2,120.2,203.2,Orthodox,1976-03-05,4.23,41,2.61,61,0.11,100,75,0.1,Heavyweight,49.0,0.7560975609756098,41
d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,13,8,0,175.26,61.23,177.8,Orthodox,1988-10-23,2.77,44,4.31,49,1.25,53,58,0.2,Featherweight,37.0,0.6190476190476191,21
fe435e440b5de0ff,Jake Shields,Unknown,31,9,1,182.88,77.11,182.88,Orthodox,1979-01-09,2.45,36,1.8,56,2.83,29,35,1.2,Middleweight,46.0,0.775,41
523f6ad11dbe9b53,Hans Stringer,Unknown,22,8,3,190.5,92.99,,Orthodox,1987-07-06,3.16,61,2.84,41,2.4,36,62,0.0,Light Heavyweight,38.0,0.7333333333333333,33
ad047e3073a775f3,Steve Jennum,Unknown,2,3,0,177.8,97.52,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0,Heavyweight,,0.4,5
d7b2c0b53883ee80,Kyle Watson,Unknown,13,8,1,182.88,70.31,,Southpaw,1979-08-09,3.67,35,3.25,62,0.0,0,100,0.0,Welterweight,46.0,0.6190476190476191,22
5537efc6e496dd84,Aaron Pico,Unknown,13,5,0,172.72,65.77,177.8,Orthodox,1996-09-23,0.0,0,0.0,0,0.0,0,0,0.0,Featherweight,29.0,0.7222222222222222,18
7691a80e6ca3e55b,Jon Madsen,Unknown,8,2,0,182.88,108.86,182.88,Orthodox,1980-02-12,2.46,41,1.18,81,1.32,71,70,0.0,Heavyweight,45.0,0.8,10
9014c02eff8b3d62,Carlos Ulberg,Black Jag,13,1,0,193.04,92.99,195.58,Orthodox,1990-11-07,6.77,55,4.21,51,0.58,60,85,0.2,Light Heavyweight,35.0,0.9285714285714286,14
3c0437fbeda06962,George Roop,Unknown,15,13,1,185.42,61.23,182.88,Orthodox,1981-11-10,3.43,34,2.47,60,1.05,57,59,0.1,Featherweight,44.0,0.5357142857142857,29
15b1b21cd743d652,Rafaello Oliveira,Tractor,17,8,0,172.72,70.31,180.34,Orthodox,1982-01-26,2.19,33,3.38,59,2.49,36,11,1.6,Welterweight,43.0,0.68,25
6546af7ab545b90c,Darren Uyenoyama,BC,10,6,0,167.64,56.7,165.1,Orthodox,1979-10-15,1.34,39,2.21,66,1.42,33,35,0.7,Flyweight,46.0,0.625,16
aebaa8cec15b083d,Kody Steele,Unknown,7,1,0,175.26,70.31,180.34,Orthodox,1995-04-21,4.44,32,7.17,52,0.62,14,100,0.0,Welterweight,30.0,0.875,8
d1e1fdcea7c8a90a,Leandro Issa,Brodinho,13,6,0,170.18,61.23,175.26,Orthodox,1983-09-19,2.08,37,3.17,58,2.38,22,50,1.2,Featherweight,42.0,0.6842105263157895,19
6291ac0a3726732f,Pete Williams,El Duro,12,6,0,190.5,106.59,,Orthodox,1975-07-10,0.61,62,2.77,40,1.84,40,16,0.9,Heavyweight,50.0,0.6666666666666666,18
a67f5afa8d6a1b80,Ryan Spann,Superman,23,11,0,195.58,92.99,200.66,Orthodox,1991-08-24,3.19,39,4.14,43,1.3,34,52,1.8,Light Heavyweight,34.0,0.6764705882352942,34
a53d30163304aa6e,Carlston Harris,Mocambique,19,7,0,182.88,77.11,193.04,Orthodox,1987-07-09,3.79,43,3.46,54,1.46,22,55,0.6,Middleweight,38.0,0.7307692307692307,26
4dcfb28c011c11b2,Wellington Turman,The Prodigy,18,8,0,182.88,77.11,182.88,Orthodox,1996-07-22,3.23,51,4.17,45,1.55,20,42,0.8,Middleweight,29.0,0.6923076923076923,26
6b7bc7eaf2465387,Neil Wain,Old School,13,4,0,177.8,109.77,,Orthodox,,2.64,50,8.57,43,0.0,0,50,0.0,Heavyweight,,0.7647058823529411,17
701e057d63c124d9,Ian McCall,Uncle Creepy,13,5,1,165.1,56.7,162.56,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,Flyweight,41.0,0.7222222222222222,19
4682bc59d5f55145,Sean Woodson,The Sniper,13,2,1,187.96,65.77,198.12,Orthodox,1992-06-07,5.57,46,4.18,58,0.58,55,84,0.3,Featherweight,33.0,0.8666666666666667,16
6e8f1bcdda94ff45,Ibo Aslan,The Last Ottoman,14,3,0,190.5,92.99,195.58,Orthodox,1996-04-23,5.09,47,3.47,59,0.0,0,86,0.0,Light Heavyweight,29.0,0.8235294117647058,17
887961364be5ceb3,King Green,Unknown,32,17,1,177.8,70.31,180.34,Orthodox,1986-09-09,6.4,52,3.72,62,1.22,39,74,0.3,Welterweight,39.0,0.6530612244897959,50
282fa667ff9c51ed,Cole Miller,Magrinho,21,11,0,185.42,65.77,185.42,Orthodox,1984-04-26,3.0,33,3.88,59,0.6,36,38,1.8,Featherweight,41.0,0.65625,32
3f52ce18fb98008f,Akira Corassani,Unknown,12,6,0,172.72,65.77,172.72,Orthodox,1982-08-27,3.25,45,4.91,50,0.7,28,86,0.0,Featherweight,43.0,0.6666666666666666,18
c4b9296214f4c09c,Jason Von Flue,Live Wire,14,12,1,182.88,77.11,,Orthodox,1975-08-01,1.89,36,3.23,52,0.62,16,58,1.5,Middleweight,50.0,0.5384615384615384,27
918db42c3637916f,Leigh Remedios,Bulldog,18,10,2,170.18,70.31,,Orthodox,1976-01-13,0.75,41,1.36,68,0.0,0,33,0.0,Welterweight,49.0,0.6428571428571429,30
09a4447655fd4b7b,Rafael Cerqueira,The Lion,11,3,0,190.5,92.99,193.04,Southpaw,1990-03-15,1.61,44,4.88,36,0.0,0,40,0.0,Light Heavyweight,35.0,0.7857142857142857,14
5b5b9c6f6f270369,Kristof Midoux,The Hurricane,6,10,0,185.42,99.79,,Orthodox,1974-07-30,0.7,43,2.89,49,0.0,0,0,0.0,Heavyweight,51.0,0.375,16
683ea28a198936fe,Jay Cucciniello,Unknown,8,1,0,170.18,70.31,,Orthodox,1986-07-23,0.93,21,4.73,36,0.0,0,71,0.0,Welterweight,39.0,0.8888888888888888,9
ec2d13a87d3d9541,Sheldon Westcott,Unknown,10,3,1,185.42,77.11,180.34,Southpaw,1984-08-20,2.26,40,3.73,37,3.23,37,14,0.0,Middleweight,41.0,0.7692307692307693,14
9583662df31d943f,Luigi Fioravanti,Unknown,26,15,0,172.72,77.11,177.8,Orthodox,1981-01-22,2.23,42,2.21,69,3.76,63,67,0.9,Middleweight,44.0,0.6341463414634146,41
5731cc327790b731,Matt Veach,Unknown,17,5,0,180.34,70.31,,Orthodox,1981-05-31,1.12,28,4.91,44,3.64,38,100,1.5,Welterweight,44.0,0.7727272727272727,22
50cc91ce2982785d,Ricco Rodriguez,Suave,53,25,0,193.04,120.2,,Orthodox,1977-08-19,1.85,51,1.15,61,2.3,39,40,1.0,Heavyweight,48.0,0.6794871794871795,78
ea3dcc417c322064,Martin Day,The Spartan,8,6,0,177.8,65.77,185.42,Orthodox,1988-11-10,3.97,45,3.79,53,0.72,60,65,0.5,Featherweight,37.0,0.5714285714285714,14
d0a5ef38a7778ac2,Estevan Payan,El Terrible,16,12,0,177.8,65.77,,Orthodox,1982-03-14,4.25,42,3.58,57,0.36,100,60,0.4,Featherweight,43.0,0.5714285714285714,28
ccf5dc41417e9daf,Juan Espino,El Guapo,11,2,0,190.5,115.67,203.2,Orthodox,1980-10-09,2.38,70,1.95,40,8.93,78,50,2.4,Heavyweight,45.0,0.8461538461538461,13
7cbf7c78d3b34218,Drakkar Klose,Unknown,16,3,1,175.26,70.31,177.8,Orthodox,1988-03-09,4.33,55,3.54,50,1.65,27,69,0.0,Welterweight,37.0,0.8421052631578947,20
e2ccd9a9ace60de7,Aleksei Kunchenko,Unknown,20,2,0,172.72,77.11,177.8,Orthodox,1984-05-02,3.67,44,2.83,63,0.25,33,80,0.0,Middleweight,41.0,0.9090909090909091,22
349aaa3da11eb587,Karo Parisyan,The Heat,24,11,0,177.8,77.11,182.88,Orthodox,1982-08-28,2.49,41,2.19,58,5.27,59,59,1.0,Middleweight,43.0,0.6857142857142857,35
e0d3d9b564f95635,Lucas Rocha,Fenomeno,17,2,0,160.02,56.7,162.56,Orthodox,2000-08-12,2.0,44,4.48,39,0.0,0,61,0.0,Flyweight,25.0,0.8947368421052632,19
d403b1a6f278c95e,Vagner Rocha,Ceara,14,4,0,177.8,70.31,185.42,Orthodox,1982-06-06,2.64,42,4.5,48,1.4,33,50,1.9,Welterweight,43.0,0.7777777777777778,18
ba280572acfba13f,Matt Mitrione,Unknown,12,5,0,190.5,120.2,208.28,Switch,1978-07-15,3.55,50,2.79,64,0.0,0,55,0.7,Heavyweight,47.0,0.7058823529411765,17
564c2f5f9eb45d67,Mike King,Unknown,5,1,0,190.5,83.91,,Unknown,1983-08-04,4.44,58,1.29,72,1.75,25,40,3.5,Light Heavyweight,42.0,0.8333333333333334,6
265589bdd93e7ce5,Lodune Sincaid,Unknown,15,9,0,175.26,83.91,,Orthodox,1973-05-07,2.72,42,6.17,57,0.0,0,75,0.0,Light Heavyweight,52.0,0.625,24
e87a13e02c01331d,Ali AlQaisi,The Royal Fighter,8,5,0,167.64,61.23,172.72,Orthodox,1990-09-23,2.43,42,1.97,56,3.5,29,60,1.0,Featherweight,35.0,0.6153846153846154,13
e56daf7725a0b5ab,Justin Edwards,Fast Eddy,9,5,0,177.8,70.31,177.8,Orthodox,1983-01-26,2.68,42,3.32,51,2.14,26,27,1.0,Welterweight,42.0,0.6428571428571429,14
8a0be41c0380188d,Charlie Valencia,Unknown,12,7,0,160.02,61.23,162.56,Orthodox,1974-10-31,2.58,37,2.61,77,1.4,53,75,0.5,Featherweight,51.0,0.631578947368421,19
53f84637dfffab7a,Eric Wisely,Little Lee,26,9,1,172.72,65.77,,Southpaw,1984-07-25,1.42,47,2.08,56,0.0,0,27,0.9,Featherweight,41.0,0.7428571428571429,36
51018a31ddf31eb2,Molly McCann,Meatball,14,8,0,162.56,52.16,157.48,Orthodox,1990-05-04,5.28,49,4.65,62,1.78,36,38,0.5,Flyweight,35.0,0.6363636363636364,22
2ac4628c08ec5125,Markus Perez,Maluko,12,5,0,185.42,83.91,185.42,Orthodox,1988-06-22,2.6,47,3.72,52,0.81,25,77,1.0,Light Heavyweight,37.0,0.7058823529411765,17
6747ccd6d1acd266,Shamil Gaziev,Unknown,14,1,0,193.04,120.2,198.12,Orthodox,1990-02-10,2.57,48,3.87,44,0.96,30,83,0.3,Heavyweight,35.0,0.9333333333333333,15
d6d5da3c209884bc,Guilherme Vasconcelos,Bomba,9,4,0,182.88,83.91,,Orthodox,1986-03-23,3.27,29,4.4,70,0.0,0,0,0.0,Light Heavyweight,39.0,0.6923076923076923,13
adea9f0090aa8e14,Jason Fairn,Unknown,4,5,0,185.42,104.33,,Unknown,,0.0,0,0.0,0,0.0,0,0,0.0,Heavyweight,,0.4444444444444444,9
7be63795363029e8,Cody McKenzie,Unknown,16,10,0,182.88,70.31,182.88,Switch,1987-12-16,1.74,34,2.5,67,2.5,25,14,2.5,Welterweight,38.0,0.6153846153846154,26
4679a38cced7c64a,Yuri Vaulin,Unknown,0,1,0,193.04,89.36,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,,0.0,1
749685d24e2cac50,Remco Pardoel,Grizzly,9,6,1,190.5,117.93,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0,Heavyweight,,0.6,16
22e07d3da1aa3475,Andrey Pulyaev,Unknown,10,3,0,193.04,83.91,198.12,Southpaw,1997-09-10,3.81,60,3.51,48,0.41,16,64,0.0,Light Heavyweight,28.0,0.7692307692307693,13
946db8a378903cc3,Joe Giannetti,Unknown,6,1,0,182.88,70.31,187.96,Southpaw,1995-07-05,1.93,38,2.8,40,1.0,16,0,0.0,Welterweight,30.0,0.8571428571428571,7
040426baba8a45e8,Nate Schroeder,Unknown,11,10,0,185.42,104.33,,Unknown,,0.0,0,0.0,0,0.0,0,0,0.0,Heavyweight,,0.5238095238095238,21
3329d692aea4dc28,Hamdy Abdelwahab,The Hammer,6,1,0,187.96,119.75,182.88,Southpaw,1993-01-22,3.49,49,4.49,51,1.33,66,100,0.0,Heavyweight,32.0,0.8571428571428571,7
e803242fb2e41112,Islam Dulatov,The Ripper,12,1,0,190.5,77.11,190.5,Orthodox,1998-08-02,8.78,54,4.24,50,2.2,100,100,0.0,Middleweight,27.0,0.9230769230769231,13
12e0fdc606f7e274,Luis Saldana,Unknown,16,7,1,180.34,65.77,185.42,Orthodox,1991-01-27,5.16,50,3.65,60,0.64,17,44,0.2,Featherweight,34.0,0.6956521739130435,24
cac08b8685387ca5,James McSweeney,The Hammer,15,15,0,193.04,104.33,195.58,Switch,1980-10-24,3.94,55,4.33,42,0.52,33,100,1.1,Heavyweight,45.0,0.5,30
ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,Minotauro,34,10,1,190.5,108.86,195.58,Orthodox,1976-06-02,1.95,42,2.4,55,1.3,29,36,2.4,Heavyweight,49.0,0.7727272727272727,45
99df7d0a2a08a8a8,Jan Blachowicz,Unknown,29,11,1,187.96,92.99,198.12,Orthodox,1983-02-24,3.44,49,3.03,52,1.03,48,69,0.3,Light Heavyweight,42.0,0.725,41
98e946879ba20c0f,Boston Salmon,Boom Boom,6,3,0,175.26,61.23,175.26,Southpaw,1990-11-20,4.13,37,7.75,59,0.0,0,100,0.0,Featherweight,35.0,0.6666666666666666,9
6e00cfffd54653c4,Tyson Nam,Unknown,21,14,1,170.18,56.7,172.72,Orthodox,1983-10-06,3.87,33,4.97,65,0.0,0,87,0.0,Flyweight,42.0,0.6,36
f12f979b657ab876,Dan Barrera,The Fireman,3,1,0,175.26,77.11,,Orthodox,1980-12-23,0.8,70,1.2,28,1.0,8,0,0.0,Middleweight,45.0,0.75,4
69037fc7730e4225,Steven Nguyen,The Ninja,10,2,0,180.34,65.77,185.42,Switch,1993-05-19,7.47,42,7.1,60,0.24,100,88,0.0,Featherweight,32.0,0.8333333333333334,12
4d74641fac830182,Brad Gumm,Unknown,10,6,1,180.34,77.11,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0,Middleweight,,0.625,17
0fb1e2694a39a02f,Yuri Villefort,Unknown,10,5,0,182.88,77.11,185.42,Orthodox,1991-03-23,3.18,43,5.42,55,2.0,35,40,0.3,Middleweight,34.0,0.6666666666666666,15
eaea0fc7b76525a8,Mike Guymon,The Joker,15,6,1,182.88,77.11,187.96,Orthodox,1974-09-17,2.75,65,0.79,66,1.87,37,54,1.2,Middleweight,51.0,0.7142857142857143,22
dbea8c1cb327ab3d,Igor Araujo,Unknown,25,9,0,185.42,77.11,195.58,Orthodox,1980-12-06,1.52,42,2.86,49,0.86,15,22,0.6,Middleweight,45.0,0.7352941176470589,34
082eba4cd80f736f,Jarno Errens,Unknown,14,6,1,180.34,65.77,185.42,Orthodox,1994-11-17,3.29,44,3.29,61,0.0,0,33,0.3,Featherweight,31.0,0.7,21
50d2f0018bcf9eef,Pat Healy,Bam Bam,34,23,0,182.88,70.31,182.88,Orthodox,1983-07-20,2.57,36,2.57,50,3.08,37,55,1.1,Welterweight,42.0,0.5964912280701754,57
83a477a7dba1ca58,Clay Harvison,Bushwacker,13,6,0,185.42,77.11,187.96,Orthodox,1980-09-25,3.29,48,3.91,58,0.66,100,68,1.3,Middleweight,45.0,0.6842105263157895,19
0d980975001ae3d8,Shamil Gamzatov,Unknown,14,1,0,187.96,92.99,193.04,Orthodox,1990-08-09,5.35,48,3.46,51,0.0,0,50,0.0,Light Heavyweight,35.0,0.9333333333333333,15
5be86bb2f78fef2f,Jason Lambert,The Punisher,26,13,0,190.5,83.91,190.5,Orthodox,1975-06-03,3.21,58,1.84,50,1.35,36,28,2.4,Light Heavyweight,50.0,0.6666666666666666,39
eee7dafac7d672b5,Brian Melancon,Unknown,7,3,0,172.72,77.11,,Orthodox,1982-05-28,4.18,49,3.64,64,2.02,100,66,0.0,Middleweight,43.0,0.7,10
0d1c163b206e8c5f,Rocky Lee,Unknown,3,2,0,175.26,65.77,,Orthodox,1987-04-08,2.47,51,5.33,44,1.0,10,33,0.0,Featherweight,38.0,0.6,5
d06f8869449ba7bd,Alexander Yakovlev,Russian Thunder,24,10,1,190.5,70.31,187.96,Southpaw,1984-07-18,1.74,47,2.41,58,1.66,35,72,0.1,Welterweight,41.0,0.7058823529411765,35
d024ed963e8bf7ea,Damien Brown,Beatdown,17,12,0,177.8,70.31,172.72,Orthodox,1984-12-25,3.66,38,4.86,50,0.68,27,53,0.7,Welterweight,41.0,0.5862068965517241,29
41f90012b86a11bf,Raphael Pessoa,Bebezao,10,2,0,190.5,118.84,198.12,Orthodox,1989-03-09,2.16,26,3.43,42,0.0,0,100,0.0,Heavyweight,36.0,0.8333333333333334,12
b27a1fcb56a3035a,Trevin Giles,Unknown,16,7,0,182.88,77.11,187.96,Orthodox,1992-08-06,3.17,54,2.39,58,1.07,50,72,0.3,Middleweight,33.0,0.6956521739130435,23
dda15dbfafb792df,Kevin Jousset,Air,10,4,0,187.96,77.11,190.5,Orthodox,1993-05-02,6.61,51,6.49,50,0.69,40,100,0.3,Middleweight,32.0,0.7142857142857143,14
173acb3f920082b8,Roland Delorme,Unknown,9,5,0,175.26,61.23,180.34,Orthodox,1983-12-18,2.28,44,4.32,40,2.51,34,42,1.6,Featherweight,42.0,0.6428571428571429,14
a20f234df70f2182,Ji Yeon Kim,Firefist,9,7,2,170.18,56.7,182.88,Orthodox,1989-10-18,5.37,36,5.41,56,0.0,0,50,0.1,Flyweight,36.0,0.5625,18
a67d071163962af8,Michael Page,Venom,24,3,0,190.5,83.91,200.66,Switch,1987-04-07,2.53,62,1.78,55,0.3,20,63,0.0,Light Heavyweight,38.0,0.8888888888888888,27
8f4eeaf7a0df7c1a,Teemu Packalen,Pacu,8,3,0,185.42,70.31,190.5,Orthodox,1987-05-22,2.57,54,3.91,47,2.31,25,100,1.5,Welterweight,38.0,0.7272727272727273,11
bf12aca029bfcc47,Keith Hackney,The Giant Killer,2,2,0,180.34,90.72,,Sideways,,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,,0.5,4
c17041f1bb5768d8,Alex White,The Spartan,13,6,0,182.88,70.31,180.34,Southpaw,1988-10-22,3.76,42,3.07,60,0.92,28,71,0.5,Welterweight,37.0,0.6842105263157895,19
b102c26727306ab6,Jussier Formiga,Unknown,23,8,0,165.1,56.7,170.18,Orthodox,1985-04-14,1.42,39,2.34,64,1.82,35,87,0.6,Flyweight,40.0,0.7419354838709677,31
d53482bef23235ba,Marcio Alexandre Junior,Lyoto,17,4,0,182.88,83.91,190.5,Southpaw,1989-05-05,1.61,45,2.89,42,0.35,20,66,0.7,Light Heavyweight,36.0,0.8095238095238095,21
b60391da771deefe,Todd Medina,El Tiburon,11,9,0,177.8,87.54,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0,Light Heavyweight,,0.55,20
f1d64ae34e088832,Charles Jourdain,Air,16,8,1,175.26,61.23,175.26,Switch,1995-11-27,5.43,48,4.27,56,0.34,21,47,0.6,Featherweight,30.0,0.6666666666666666,25
